Date,VIX_Close,SPX_Close,SPX_DailyReturn
2009/12/21,20.49,1114.05,1.05
2009/12/22,19.54,1118.02,0.36
2009/12/23,19.71,1120.59,0.23
2009/12/24,19.47,1126.48,0.53
2009/12/28,19.93,1127.78,0.12
2009/12/29,20.01,1126.2,-0.14
2009/12/30,19.96,1126.42,0.02
2009/12/31,21.68,1115.1,-1
2010/01/01,24.62,,
2010/01/04,20.04,1132.99,1.6
2010/01/05,19.35,1136.52,0.31
2010/01/06,19.16,1137.14,0.05
2010/01/07,19.06,1141.69,0.4
2010/01/08,18.13,1144.98,0.29
2010/01/11,17.55,1146.98,0.17
2010/01/12,18.25,1136.22,-0.94
2010/01/13,17.85,1145.68,0.83
2010/01/14,17.63,1148.46,0.24
2010/01/15,17.91,1136.03,-1.08
2010/01/19,17.58,1150.23,1.25
2010/01/20,18.68,1138.04,-1.06
2010/01/21,22.27,1116.48,-1.89
2010/01/22,27.31,1091.76,-2.21
2010/01/25,25.41,1096.78,0.46
2010/01/26,24.55,1092.17,-0.42
2010/01/27,23.14,1097.5,0.49
2010/01/28,23.73,1084.53,-1.18
2010/01/29,24.62,1073.87,-0.98
2010/02/01,22.59,1089.19,1.43
2010/02/02,21.48,1103.32,1.3
2010/02/03,21.6,1097.28,-0.55
2010/02/04,26.08,1063.11,-3.11
2010/02/05,26.11,1066.19,0.29
2010/02/08,26.51,1056.74,-0.89
2010/02/09,26,1070.52,1.3
2010/02/10,25.4,1068.13,-0.22
2010/02/11,23.96,1078.47,0.97
2010/02/12,22.73,1075.51,-0.27
2010/02/16,22.25,1094.87,1.8
2010/02/17,21.72,1099.51,0.42
2010/02/18,20.63,1106.75,0.66
2010/02/19,20.02,1109.17,0.22
2010/02/22,19.94,1108.01,-0.1
2010/02/23,21.37,1094.6,-1.21
2010/02/24,20.27,1105.24,0.97
2010/02/25,20.1,1102.94,-0.21
2010/02/26,19.5,1104.49,0.14
2010/03/01,19.26,1115.71,1.02
2010/03/02,19.06,1118.31,0.23
2010/03/03,18.83,1118.79,0.04
2010/03/04,18.72,1122.97,0.37
2010/03/05,17.42,1138.7,1.4
2010/03/08,17.79,1138.5,-0.02
2010/03/09,17.92,1140.45,0.17
2010/03/10,18.57,1145.61,0.45
2010/03/11,18.06,1150.24,0.4
2010/03/12,17.58,1149.99,-0.02
2010/03/15,18,1150.51,0.05
2010/03/16,17.69,1159.46,0.78
2010/03/17,16.91,1166.21,0.58
2010/03/18,16.62,1165.83,-0.03
2010/03/19,16.97,1159.9,-0.51
2010/03/22,16.87,1165.81,0.51
2010/03/23,16.35,1174.17,0.72
2010/03/24,17.55,1167.72,-0.55
2010/03/25,18.4,1165.73,-0.17
2010/03/26,17.77,1166.59,0.07
2010/03/29,17.59,1173.22,0.57
2010/03/30,17.13,1173.27,0
2010/03/31,17.59,1169.43,-0.33
2010/04/01,17.47,1178.1,0.74
2010/04/05,17.02,1187.44,0.79
2010/04/06,16.23,1189.44,0.17
2010/04/07,16.62,1182.45,-0.59
2010/04/08,16.48,1186.44,0.34
2010/04/09,16.14,1194.37,0.67
2010/04/12,15.58,1196.48,0.18
2010/04/13,16.2,1197.3,0.07
2010/04/14,15.59,1210.65,1.12
2010/04/15,15.89,1211.67,0.08
2010/04/16,18.36,1192.13,-1.61
2010/04/19,17.34,1197.52,0.45
2010/04/20,15.73,1207.17,0.81
2010/04/21,16.32,1205.94,-0.1
2010/04/22,16.47,1208.67,0.23
2010/04/23,16.62,1217.28,0.71
2010/04/26,17.47,1212.05,-0.43
2010/04/27,22.81,1183.71,-2.34
2010/04/28,21.08,1191.36,0.65
2010/04/29,18.44,1206.78,1.29
2010/04/30,22.05,1186.69,-1.66
2010/05/01,32.07,,
2010/05/03,20.19,1202.26,1.31
2010/05/04,23.84,1173.6,-2.38
2010/05/05,24.91,1165.87,-0.66
2010/05/06,32.8,1128.15,-3.24
2010/05/07,40.95,1110.88,-1.53
2010/05/10,28.84,1159.73,4.4
2010/05/11,28.32,1155.79,-0.34
2010/05/12,25.52,1171.67,1.37
2010/05/13,26.68,1157.44,-1.21
2010/05/14,31.24,1135.68,-1.88
2010/05/17,30.84,1136.94,0.11
2010/05/18,33.55,1120.8,-1.42
2010/05/19,35.32,1115.05,-0.51
2010/05/20,45.79,1071.59,-3.9
2010/05/21,40.1,1087.69,1.5
2010/05/24,38.32,1073.65,-1.29
2010/05/25,34.61,1074.03,0.04
2010/05/26,35.02,1067.95,-0.57
2010/05/27,29.68,1103.06,3.29
2010/05/28,32.07,1089.41,-1.24
2010/06/01,35.54,1070.71,-1.72
2010/06/02,30.17,1098.38,2.58
2010/06/03,29.46,1102.83,0.41
2010/06/04,35.48,1064.88,-3.44
2010/06/07,36.57,1050.47,-1.35
2010/06/08,33.7,1062,1.1
2010/06/09,33.73,1055.69,-0.59
2010/06/10,30.57,1086.84,2.95
2010/06/11,28.79,1091.6,0.44
2010/06/14,28.58,1089.63,-0.18
2010/06/15,25.87,1115.23,2.35
2010/06/16,25.92,1114.61,-0.06
2010/06/17,25.05,1116.04,0.13
2010/06/18,23.95,1117.51,0.13
2010/06/21,24.88,1113.2,-0.39
2010/06/22,27.05,1095.31,-1.61
2010/06/23,26.91,1092.04,-0.3
2010/06/24,29.74,1073.69,-1.68
2010/06/25,28.53,1076.76,0.29
2010/06/28,29,1074.57,-0.2
2010/06/29,34.13,1041.24,-3.1
2010/06/30,34.54,1030.71,-1.01
2010/07/01,32.86,1027.37,-0.32
2010/07/02,30.12,1022.58,-0.47
2010/07/06,29.65,1028.06,0.54
2010/07/07,26.84,1060.27,3.13
2010/07/08,25.71,1070.25,0.94
2010/07/09,24.98,1077.96,0.72
2010/07/12,24.43,1078.75,0.07
2010/07/13,24.56,1095.34,1.54
2010/07/14,24.89,1095.17,-0.02
2010/07/15,25.14,1096.48,0.12
2010/07/16,26.25,1064.88,-2.88
2010/07/19,25.97,1071.25,0.6
2010/07/20,23.93,1083.48,1.14
2010/07/21,25.64,1069.59,-1.28
2010/07/22,24.63,1093.67,2.25
2010/07/23,23.47,1102.66,0.82
2010/07/26,22.73,1115.01,1.12
2010/07/27,23.19,1113.84,-0.1
2010/07/28,24.25,1106.13,-0.69
2010/07/29,24.13,1101.53,-0.42
2010/07/30,23.5,1101.6,0.01
2010/08/01,26.05,,
2010/08/02,22.01,1125.86,2.2
2010/08/03,22.63,1120.46,-0.48
2010/08/04,22.21,1127.24,0.61
2010/08/05,22.1,1125.81,-0.13
2010/08/06,21.74,1121.64,-0.37
2010/08/09,22.14,1127.79,0.55
2010/08/10,22.37,1121.06,-0.6
2010/08/11,25.39,1089.47,-2.82
2010/08/12,25.73,1083.61,-0.54
2010/08/13,26.24,1079.25,-0.4
2010/08/16,26.1,1079.38,0.01
2010/08/17,24.33,1092.54,1.22
2010/08/18,24.59,1094.16,0.15
2010/08/19,26.44,1075.63,-1.69
2010/08/20,25.49,1071.69,-0.37
2010/08/23,25.66,1067.36,-0.4
2010/08/24,27.46,1051.87,-1.45
2010/08/25,26.7,1055.33,0.33
2010/08/26,27.37,1047.22,-0.77
2010/08/27,24.45,1064.59,1.66
2010/08/30,27.21,1048.92,-1.47
2010/08/31,26.05,1049.33,0.04
2010/09/01,23.89,1080.29,2.95
2010/09/02,23.19,1090.1,0.91
2010/09/03,21.31,1104.51,1.32
2010/09/07,23.8,1091.84,-1.15
2010/09/08,23.25,1098.87,0.64
2010/09/09,22.81,1104.18,0.48
2010/09/10,21.99,1109.55,0.49
2010/09/13,21.21,1121.9,1.11
2010/09/14,21.56,1121.1,-0.07
2010/09/15,22.1,1125.07,0.35
2010/09/16,21.72,1124.66,-0.04
2010/09/17,22.01,1125.59,0.08
2010/09/20,21.5,1142.71,1.52
2010/09/21,22.35,1139.78,-0.26
2010/09/22,22.51,1134.28,-0.48
2010/09/23,23.87,1124.83,-0.83
2010/09/24,21.71,1148.67,2.12
2010/09/27,22.54,1142.16,-0.57
2010/09/28,22.6,1147.7,0.49
2010/09/29,23.25,1144.73,-0.26
2010/09/30,23.7,1141.2,-0.31
2010/10/01,22.5,1146.24,0.44
2010/10/04,23.53,1137.03,-0.8
2010/10/05,21.76,1160.75,2.09
2010/10/06,21.49,1159.97,-0.07
2010/10/07,21.56,1158.06,-0.16
2010/10/08,20.71,1165.15,0.61
2010/10/11,18.96,1165.32,0.01
2010/10/12,18.93,1169.77,0.38
2010/10/13,19.07,1178.1,0.71
2010/10/14,19.88,1173.81,-0.36
2010/10/15,19.03,1176.19,0.2
2010/10/18,19.09,1184.71,0.72
2010/10/19,20.63,1165.9,-1.59
2010/10/20,19.79,1178.17,1.05
2010/10/21,19.27,1180.26,0.18
2010/10/22,18.78,1183.08,0.24
2010/10/25,19.85,1185.62,0.21
2010/10/26,20.22,1185.64,0
2010/10/27,20.71,1182.45,-0.27
2010/10/28,20.88,1183.78,0.11
2010/10/29,21.2,1183.26,-0.04
2010/11/01,21.83,1184.38,0.09
2010/11/02,21.57,1193.57,0.78
2010/11/03,19.56,1197.96,0.37
2010/11/04,18.52,1221.06,1.93
2010/11/05,18.26,1225.85,0.39
2010/11/08,18.29,1223.25,-0.21
2010/11/09,19.08,1213.4,-0.81
2010/11/10,18.47,1218.71,0.44
2010/11/11,18.64,1213.54,-0.42
2010/11/12,20.61,1199.21,-1.18
2010/11/15,20.2,1197.75,-0.12
2010/11/16,22.58,1178.34,-1.62
2010/11/17,21.76,1178.59,0.02
2010/11/18,18.75,1196.69,1.54
2010/11/19,18.04,1199.73,0.25
2010/11/22,18.37,1197.84,-0.16
2010/11/23,20.63,1180.73,-1.43
2010/11/24,19.56,1198.35,1.49
2010/11/26,22.22,1189.4,-0.75
2010/11/29,21.53,1187.76,-0.14
2010/11/30,23.54,1180.55,-0.61
2010/12/01,21.36,1206.07,2.16
2010/12/02,19.39,1221.53,1.28
2010/12/03,18.01,1224.71,0.26
2010/12/06,18.02,1223.12,-0.13
2010/12/07,17.99,1223.75,0.05
2010/12/08,17.74,1228.28,0.37
2010/12/09,17.25,1233,0.38
2010/12/10,17.61,1240.4,0.6
2010/12/13,17.55,1240.46,0
2010/12/14,17.61,1241.59,0.09
2010/12/15,17.94,1235.23,-0.51
2010/12/16,17.39,1242.87,0.62
2010/12/17,16.11,1243.91,0.08
2010/12/20,16.41,1247.08,0.25
2010/12/21,16.49,1254.6,0.6
2010/12/22,15.45,1258.84,0.34
2010/12/23,16.47,1256.77,-0.16
2010/12/27,17.67,1257.54,0.06
2010/12/28,17.52,1258.51,0.08
2010/12/29,17.28,1259.78,0.1
2010/12/30,17.52,1257.88,-0.15
2010/12/31,17.75,1257.64,-0.02
2011/01/01,19.53,,
2011/01/03,17.61,1271.87,1.13
2011/01/04,17.38,1270.2,-0.13
2011/01/05,17.02,1276.56,0.5
2011/01/06,17.4,1273.85,-0.21
2011/01/07,17.14,1271.5,-0.18
2011/01/10,17.54,1269.75,-0.14
2011/01/11,16.89,1274.48,0.37
2011/01/12,16.24,1285.96,0.9
2011/01/13,16.39,1283.76,-0.17
2011/01/14,15.46,1293.24,0.74
2011/01/18,15.87,1295.02,0.14
2011/01/19,17.31,1281.92,-1.01
2011/01/20,17.99,1280.26,-0.13
2011/01/21,18.47,1283.35,0.24
2011/01/24,17.65,1290.84,0.58
2011/01/25,17.59,1291.18,0.03
2011/01/26,16.64,1296.63,0.42
2011/01/27,16.15,1299.54,0.22
2011/01/28,20.04,1276.34,-1.79
2011/01/31,19.53,1286.12,0.77
2011/02/01,17.63,1307.59,1.67
2011/02/02,17.3,1304.03,-0.27
2011/02/03,16.69,1307.1,0.24
2011/02/04,15.93,1310.87,0.29
2011/02/07,16.28,1319.05,0.62
2011/02/08,15.81,1324.57,0.42
2011/02/09,15.87,1320.88,-0.28
2011/02/10,16.09,1321.87,0.07
2011/02/11,15.69,1329.15,0.55
2011/02/14,15.95,1332.32,0.24
2011/02/15,16.37,1328.01,-0.32
2011/02/16,16.72,1336.32,0.63
2011/02/17,16.59,1340.43,0.31
2011/02/18,16.43,1343.01,0.19
2011/02/22,20.8,1315.44,-2.05
2011/02/23,22.13,1307.4,-0.61
2011/02/24,21.32,1306.1,-0.1
2011/02/25,19.22,1319.88,1.06
2011/02/28,18.35,1327.22,0.56
2011/03/01,21.01,1306.33,-1.57
2011/03/02,20.7,1308.44,0.16
2011/03/03,18.6,1330.97,1.72
2011/03/04,19.06,1321.15,-0.74
2011/03/07,20.66,1310.13,-0.83
2011/03/08,19.82,1321.82,0.89
2011/03/09,20.22,1320.02,-0.14
2011/03/10,21.88,1295.11,-1.89
2011/03/11,20.08,1304.28,0.71
2011/03/14,21.13,1296.39,-0.6
2011/03/15,24.32,1281.87,-1.12
2011/03/16,29.4,1256.88,-1.95
2011/03/17,26.37,1273.72,1.34
2011/03/18,24.44,1279.21,0.43
2011/03/21,20.61,1298.38,1.5
2011/03/22,20.21,1293.77,-0.36
2011/03/23,19.17,1297.54,0.29
2011/03/24,18,1309.66,0.93
2011/03/25,17.91,1313.8,0.32
2011/03/28,19.44,1310.19,-0.27
2011/03/29,18.16,1319.44,0.71
2011/03/30,17.71,1328.26,0.67
2011/03/31,17.74,1325.83,-0.18
2011/04/01,17.4,1332.41,0.5
2011/04/04,17.5,1332.87,0.03
2011/04/05,17.25,1332.63,-0.02
2011/04/06,16.9,1335.54,0.22
2011/04/07,17.11,1333.51,-0.15
2011/04/08,17.87,1328.17,-0.4
2011/04/11,16.59,1324.46,-0.28
2011/04/12,17.09,1314.16,-0.78
2011/04/13,16.92,1314.41,0.02
2011/04/14,16.27,1314.52,0.01
2011/04/15,15.32,1319.68,0.39
2011/04/18,16.96,1305.14,-1.1
2011/04/19,15.83,1312.62,0.57
2011/04/20,15.07,1330.36,1.35
2011/04/21,14.69,1337.38,0.53
2011/04/25,15.77,1335.25,-0.16
2011/04/26,15.62,1347.24,0.9
2011/04/27,15.35,1355.66,0.62
2011/04/28,14.62,1360.48,0.36
2011/04/29,14.75,1363.61,0.23
2011/05/01,15.45,,
2011/05/02,15.99,1361.22,-0.18
2011/05/03,16.7,1356.62,-0.34
2011/05/04,17.08,1347.32,-0.69
2011/05/05,18.2,1335.1,-0.91
2011/05/06,18.4,1340.2,0.38
2011/05/09,17.16,1346.29,0.45
2011/05/10,15.91,1357.16,0.81
2011/05/11,16.95,1342.08,-1.11
2011/05/12,16.03,1348.65,0.49
2011/05/13,17.07,1337.77,-0.81
2011/05/16,18.24,1329.47,-0.62
2011/05/17,17.55,1328.98,-0.04
2011/05/18,16.23,1340.68,0.88
2011/05/19,15.52,1343.6,0.22
2011/05/20,17.43,1333.27,-0.77
2011/05/23,18.27,1317.37,-1.19
2011/05/24,17.82,1316.28,-0.08
2011/05/25,17.07,1320.47,0.32
2011/05/26,16.09,1325.69,0.4
2011/05/27,15.98,1331.1,0.41
2011/05/31,15.45,1345.2,1.06
2011/06/01,18.3,1314.55,-2.28
2011/06/02,18.09,1312.94,-0.12
2011/06/03,17.95,1300.16,-0.97
2011/06/06,18.49,1286.17,-1.08
2011/06/07,18.07,1284.94,-0.1
2011/06/08,18.79,1279.56,-0.42
2011/06/09,17.77,1289,0.74
2011/06/10,18.86,1270.98,-1.4
2011/06/13,19.61,1271.83,0.07
2011/06/14,18.26,1287.87,1.26
2011/06/15,21.32,1265.42,-1.74
2011/06/16,22.73,1267.64,0.18
2011/06/17,21.85,1271.5,0.3
2011/06/20,19.99,1278.36,0.54
2011/06/21,18.86,1295.52,1.34
2011/06/22,18.52,1287.14,-0.65
2011/06/23,19.29,1283.5,-0.28
2011/06/24,21.1,1268.45,-1.17
2011/06/27,20.56,1280.1,0.92
2011/06/28,19.17,1296.67,1.29
2011/06/29,17.27,1307.41,0.83
2011/06/30,16.52,1320.64,1.01
2011/07/01,15.87,1339.67,1.44
2011/07/05,16.06,1337.88,-0.13
2011/07/06,16.34,1339.22,0.1
2011/07/07,15.95,1353.22,1.05
2011/07/08,15.95,1343.8,-0.7
2011/07/11,18.39,1319.49,-1.81
2011/07/12,19.87,1313.64,-0.44
2011/07/13,19.91,1317.72,0.31
2011/07/14,20.8,1308.87,-0.67
2011/07/15,19.53,1316.14,0.56
2011/07/18,20.95,1305.44,-0.81
2011/07/19,19.21,1326.73,1.63
2011/07/20,19.09,1325.84,-0.07
2011/07/21,17.56,1343.8,1.35
2011/07/22,17.52,1345.02,0.09
2011/07/25,19.35,1337.43,-0.56
2011/07/26,20.23,1331.94,-0.41
2011/07/27,22.98,1304.89,-2.03
2011/07/28,23.74,1300.67,-0.32
2011/07/29,25.25,1292.28,-0.65
2011/08/01,23.66,1286.94,-0.41
2011/08/02,24.79,1254.05,-2.56
2011/08/03,23.38,1260.34,0.5
2011/08/04,31.66,1200.07,-4.78
2011/08/05,32,1199.38,-0.06
2011/08/08,48,1119.46,-6.66
2011/08/09,35.06,1172.53,4.74
2011/08/10,42.99,1120.76,-4.42
2011/08/11,39,1172.64,4.63
2011/08/12,36.36,1178.81,0.53
2011/08/15,31.87,1204.49,2.18
2011/08/16,32.85,1192.76,-0.97
2011/08/17,31.58,1193.89,0.09
2011/08/18,42.67,1140.65,-4.46
2011/08/19,43.05,1123.53,-1.5
2011/08/22,42.44,1123.82,0.03
2011/08/23,36.27,1162.35,3.43
2011/08/24,35.9,1177.6,1.31
2011/08/25,39.76,1159.27,-1.56
2011/08/26,35.59,1176.8,1.51
2011/08/29,32.28,1210.08,2.83
2011/08/30,32.89,1212.92,0.23
2011/08/31,31.62,1218.89,0.49
2011/09/01,31.82,1204.42,-1.19
2011/09/02,33.92,1173.97,-2.53
2011/09/06,37,1165.24,-0.74
2011/09/07,33.38,1198.62,2.86
2011/09/08,34.32,1185.9,-1.06
2011/09/09,38.52,1154.23,-2.67
2011/09/12,38.59,1162.27,0.7
2011/09/13,36.91,1172.87,0.91
2011/09/14,34.6,1188.68,1.35
2011/09/15,31.97,1209.11,1.72
2011/09/16,30.98,1216.01,0.57
2011/09/19,32.73,1204.09,-0.98
2011/09/20,32.86,1202.09,-0.17
2011/09/21,37.32,1166.76,-2.94
2011/09/22,41.35,1129.56,-3.19
2011/09/23,41.25,1136.43,0.61
2011/09/26,39.02,1162.95,2.33
2011/09/27,37.71,1175.38,1.07
2011/09/28,41.08,1151.06,-2.07
2011/09/29,38.84,1160.4,0.81
2011/09/30,42.96,1131.42,-2.5
2011/10/01,29.96,,
2011/10/03,45.45,1099.23,-2.85
2011/10/04,40.82,1123.95,2.25
2011/10/05,37.81,1144.03,1.79
2011/10/06,36.27,1164.97,1.83
2011/10/07,36.2,1155.46,-0.82
2011/10/10,33.02,1194.89,3.41
2011/10/11,32.86,1195.54,0.05
2011/10/12,31.26,1207.25,0.98
2011/10/13,30.7,1203.66,-0.3
2011/10/14,28.24,1224.58,1.74
2011/10/17,33.39,1200.86,-1.94
2011/10/18,31.56,1225.38,2.04
2011/10/19,34.44,1209.88,-1.26
2011/10/20,34.78,1215.39,0.46
2011/10/21,31.32,1238.25,1.88
2011/10/24,29.26,1254.19,1.29
2011/10/25,32.22,1229.05,-2
2011/10/26,29.86,1242,1.05
2011/10/27,25.46,1284.59,3.43
2011/10/28,24.53,1285.09,0.04
2011/10/31,29.96,1253.3,-2.47
2011/11/01,34.77,1218.28,-2.79
2011/11/02,32.74,1237.9,1.61
2011/11/03,30.5,1261.15,1.88
2011/11/04,30.16,1253.23,-0.63
2011/11/07,29.85,1261.12,0.63
2011/11/08,27.48,1275.92,1.17
2011/11/09,36.16,1229.1,-3.67
2011/11/10,32.81,1239.7,0.86
2011/11/11,30.04,1263.85,1.95
2011/11/14,31.13,1251.78,-0.96
2011/11/15,31.22,1257.81,0.48
2011/11/16,33.51,1236.91,-1.66
2011/11/17,34.51,1216.13,-1.68
2011/11/18,32,1215.65,-0.04
2011/11/21,32.91,1192.98,-1.86
2011/11/22,31.97,1188.04,-0.41
2011/11/23,33.98,1161.79,-2.21
2011/11/25,34.47,1158.67,-0.27
2011/11/28,32.13,1192.55,2.92
2011/11/29,30.64,1195.19,0.22
2011/11/30,27.8,1246.96,4.33
2011/12/01,27.41,1244.58,-0.19
2011/12/02,27.52,1244.28,-0.02
2011/12/05,27.84,1257.08,1.03
2011/12/06,28.13,1258.47,0.11
2011/12/07,28.67,1261.01,0.2
2011/12/08,30.59,1234.35,-2.11
2011/12/09,26.38,1255.19,1.69
2011/12/12,25.67,1236.47,-1.49
2011/12/13,25.41,1225.73,-0.87
2011/12/14,26.04,1211.82,-1.13
2011/12/15,25.11,1215.75,0.32
2011/12/16,24.29,1219.66,0.32
2011/12/19,24.92,1205.35,-1.17
2011/12/20,23.22,1241.3,2.98
2011/12/21,21.43,1243.72,0.19
2011/12/22,21.16,1254,0.83
2011/12/23,20.73,1265.33,0.9
2011/12/27,21.91,1265.43,0.01
2011/12/28,23.52,1249.64,-1.25
2011/12/29,22.65,1263.02,1.07
2011/12/30,23.4,1257.6,-0.43
2012/01/01,19.44,,
2012/01/03,22.97,1277.06,1.55
2012/01/04,22.22,1277.3,0.02
2012/01/05,21.48,1281.06,0.29
2012/01/06,20.63,1277.81,-0.25
2012/01/09,21.07,1280.7,0.23
2012/01/10,20.69,1292.08,0.89
2012/01/11,21.05,1292.48,0.03
2012/01/12,20.47,1295.5,0.23
2012/01/13,20.91,1289.09,-0.49
2012/01/17,22.2,1293.67,0.36
2012/01/18,20.89,1308.04,1.11
2012/01/19,19.87,1314.5,0.49
2012/01/20,18.28,1315.38,0.07
2012/01/23,18.67,1316,0.05
2012/01/24,18.91,1314.65,-0.1
2012/01/25,18.31,1326.06,0.87
2012/01/26,18.57,1318.43,-0.58
2012/01/27,18.53,1316.33,-0.16
2012/01/30,19.4,1313.01,-0.25
2012/01/31,19.44,1312.41,-0.05
2012/02/01,18.55,1324.09,0.89
2012/02/02,17.98,1325.54,0.11
2012/02/03,17.1,1344.9,1.46
2012/02/06,17.76,1344.33,-0.04
2012/02/07,17.65,1347.05,0.2
2012/02/08,18.16,1349.96,0.22
2012/02/09,18.63,1351.95,0.15
2012/02/10,20.79,1342.64,-0.69
2012/02/13,19.04,1351.77,0.68
2012/02/14,19.54,1350.5,-0.09
2012/02/15,21.14,1343.23,-0.54
2012/02/16,19.22,1358.04,1.1
2012/02/17,17.78,1361.23,0.23
2012/02/21,18.19,1362.21,0.07
2012/02/22,18.19,1357.66,-0.33
2012/02/23,16.8,1363.46,0.43
2012/02/24,17.31,1365.74,0.17
2012/02/27,18.19,1367.59,0.14
2012/02/28,17.96,1372.18,0.34
2012/02/29,18.43,1365.68,-0.47
2012/03/01,17.26,1374.09,0.62
2012/03/02,17.29,1369.63,-0.32
2012/03/05,18.05,1364.33,-0.39
2012/03/06,20.87,1343.36,-1.54
2012/03/07,19.07,1352.63,0.69
2012/03/08,17.95,1365.91,0.98
2012/03/09,17.11,1370.87,0.36
2012/03/12,15.64,1371.09,0.02
2012/03/13,14.8,1395.95,1.81
2012/03/14,15.31,1394.28,-0.12
2012/03/15,15.42,1402.6,0.6
2012/03/16,14.47,1404.17,0.11
2012/03/19,15.04,1409.75,0.4
2012/03/20,15.58,1405.52,-0.3
2012/03/21,15.13,1402.89,-0.19
2012/03/22,15.57,1392.78,-0.72
2012/03/23,14.82,1397.11,0.31
2012/03/26,14.26,1416.51,1.39
2012/03/27,15.59,1412.52,-0.28
2012/03/28,15.47,1405.54,-0.49
2012/03/29,15.48,1403.28,-0.16
2012/03/30,15.5,1408.47,0.37
2012/04/01,17.15,,
2012/04/02,15.64,1419.04,0.75
2012/04/03,15.66,1413.38,-0.4
2012/04/04,16.44,1398.96,-1.02
2012/04/05,16.7,1398.08,-0.06
2012/04/09,18.81,1382.2,-1.14
2012/04/10,20.39,1358.59,-1.71
2012/04/11,20.02,1368.71,0.74
2012/04/12,17.2,1387.57,1.38
2012/04/13,19.55,1370.26,-1.25
2012/04/16,19.55,1369.57,-0.05
2012/04/17,18.46,1390.78,1.55
2012/04/18,18.64,1385.14,-0.41
2012/04/19,18.36,1376.92,-0.59
2012/04/20,17.44,1378.53,0.12
2012/04/23,18.97,1366.94,-0.84
2012/04/24,18.1,1371.97,0.37
2012/04/25,16.82,1390.69,1.36
2012/04/26,16.24,1399.98,0.67
2012/04/27,16.32,1403.36,0.24
2012/04/30,17.15,1397.91,-0.39
2012/05/01,16.6,1405.82,0.57
2012/05/02,16.88,1402.31,-0.25
2012/05/03,17.56,1391.57,-0.77
2012/05/04,19.16,1369.1,-1.61
2012/05/07,18.94,1369.58,0.04
2012/05/08,19.05,1363.72,-0.43
2012/05/09,20.08,1354.58,-0.67
2012/05/10,18.83,1357.99,0.25
2012/05/11,19.89,1353.39,-0.34
2012/05/14,21.87,1338.35,-1.11
2012/05/15,21.97,1330.66,-0.57
2012/05/16,22.27,1324.8,-0.44
2012/05/17,24.49,1304.86,-1.51
2012/05/18,25.1,1295.22,-0.74
2012/05/21,22.01,1315.99,1.6
2012/05/22,22.48,1316.63,0.05
2012/05/23,22.33,1318.86,0.17
2012/05/24,21.54,1320.68,0.14
2012/05/25,21.76,1317.82,-0.22
2012/05/29,21.03,1332.42,1.11
2012/05/30,24.14,1313.32,-1.43
2012/05/31,24.06,1310.33,-0.23
2012/06/01,26.66,1278.04,-2.46
2012/06/04,26.12,1278.18,0.01
2012/06/05,24.68,1285.5,0.57
2012/06/06,22.16,1315.13,2.3
2012/06/07,21.72,1314.99,-0.01
2012/06/08,21.23,1325.66,0.81
2012/06/11,23.56,1308.93,-1.26
2012/06/12,22.09,1324.18,1.17
2012/06/13,24.27,1314.88,-0.7
2012/06/14,21.68,1329.1,1.08
2012/06/15,21.11,1342.84,1.03
2012/06/18,18.32,1344.78,0.14
2012/06/19,18.38,1357.98,0.98
2012/06/20,17.24,1355.69,-0.17
2012/06/21,20.08,1325.51,-2.23
2012/06/22,18.11,1335.02,0.72
2012/06/25,20.38,1313.72,-1.6
2012/06/26,19.72,1319.99,0.48
2012/06/27,19.45,1331.85,0.9
2012/06/28,19.71,1329.04,-0.21
2012/06/29,17.08,1362.16,2.49
2012/07/01,18.93,,
2012/07/02,16.8,1365.51,0.25
2012/07/03,16.66,1374.02,0.62
2012/07/05,17.5,1367.58,-0.47
2012/07/06,17.1,1354.68,-0.94
2012/07/09,17.98,1352.46,-0.16
2012/07/10,18.72,1341.47,-0.81
2012/07/11,17.95,1341.45,0
2012/07/12,18.33,1334.76,-0.5
2012/07/13,16.74,1356.78,1.65
2012/07/16,17.11,1353.64,-0.23
2012/07/17,16.48,1363.67,0.74
2012/07/18,16.16,1372.78,0.67
2012/07/19,15.45,1376.51,0.27
2012/07/20,16.27,1362.66,-1.01
2012/07/23,18.62,1350.52,-0.89
2012/07/24,20.47,1338.31,-0.9
2012/07/25,19.34,1337.89,-0.03
2012/07/26,17.53,1360.02,1.65
2012/07/27,16.7,1385.97,1.91
2012/07/30,18.03,1385.3,-0.05
2012/07/31,18.93,1379.32,-0.43
2012/08/01,18.96,1375.32,-0.29
2012/08/02,17.57,1365,-0.75
2012/08/03,15.64,1390.99,1.9
2012/08/06,15.95,1394.23,0.23
2012/08/07,15.99,1401.35,0.51
2012/08/08,15.32,1402.22,0.06
2012/08/09,15.28,1402.8,0.04
2012/08/10,14.74,1405.87,0.22
2012/08/13,13.7,1404.11,-0.13
2012/08/14,14.85,1403.93,-0.01
2012/08/15,14.63,1405.53,0.11
2012/08/16,14.29,1415.51,0.71
2012/08/17,13.45,1418.16,0.19
2012/08/20,14.02,1418.13,0
2012/08/21,15.02,1413.17,-0.35
2012/08/22,15.11,1413.49,0.02
2012/08/23,15.96,1402.08,-0.81
2012/08/24,15.18,1411.13,0.65
2012/08/27,16.35,1410.44,-0.05
2012/08/28,16.49,1409.3,-0.08
2012/08/29,17.06,1410.49,0.08
2012/08/30,17.83,1399.48,-0.78
