Date,FearGreedIndex,Source,SPX_Close,SPX_DailyReturn
2018/07/30,64,github_archive,2802.6,-0.5754
2018/07/31,66,github_archive,2816.29,0.4885
2018/08/01,66,github_archive,2813.36,-0.104
2018/08/02,68,github_archive,2827.22,0.4926
2018/08/03,71,github_archive,2840.35,0.4644
2018/08/06,72,github_archive,2850.4,0.3538
2018/08/07,73,github_archive,2858.45,0.2824
2018/08/08,74,github_archive,2857.7,-0.0262
2018/08/09,70,github_archive,2853.58,-0.1442
2018/08/10,60,github_archive,2833.28,-0.7114
2018/08/13,56,github_archive,2821.93,-0.4006
2018/08/14,58,github_archive,2839.96,0.6389
2018/08/15,46,github_archive,2818.37,-0.7602
2018/08/16,51,github_archive,2840.69,0.7919
2018/08/17,54,github_archive,2850.13,0.3323
2018/08/20,55,github_archive,2857.05,0.2428
2018/08/21,61,github_archive,2862.96,0.2069
2018/08/22,61,github_archive,2861.82,-0.0398
2018/08/23,59,github_archive,2856.98,-0.1691
2018/08/24,68,github_archive,2874.69,0.6199
2018/08/27,77,github_archive,2896.74,0.767
2018/08/28,74,github_archive,2897.52,0.0269
2018/08/29,78,github_archive,2914.04,0.5701
2018/08/30,73,github_archive,2901.13,-0.443
2018/08/31,71,github_archive,2901.52,0.0134
2018/09/04,67,github_archive,2896.72,-0.1654
2018/09/05,62,github_archive,2888.6,-0.2803
2018/09/06,53,github_archive,2878.05,-0.3652
2018/09/07,52,github_archive,2871.68,-0.2213
2018/09/10,56,github_archive,2877.13,0.1898
2018/09/11,59,github_archive,2887.89,0.374
2018/09/12,59,github_archive,2888.92,0.0357
2018/09/13,72,github_archive,2904.18,0.5282
2018/09/14,73,github_archive,2904.98,0.0275
2018/09/17,67,github_archive,2888.8,-0.557
2018/09/18,73,github_archive,2904.31,0.5369
2018/09/19,71,github_archive,2907.95,0.1253
2018/09/20,74,github_archive,2930.75,0.7841
2018/09/21,75,github_archive,2929.67,-0.0369
2018/09/24,70,github_archive,2919.37,-0.3516
2018/09/25,64,github_archive,2915.56,-0.1305
2018/09/26,53,github_archive,2905.97,-0.3289
2018/09/27,48,github_archive,2914,0.2763
2018/09/28,47,github_archive,2913.98,-0.0007
2018/10/01,49,github_archive,2924.59,0.3641
2018/10/02,45,github_archive,2923.43,-0.0397
2018/10/03,51,github_archive,2925.51,0.0712
2018/10/04,43,github_archive,2901.61,-0.8169
2018/10/05,33,github_archive,2885.57,-0.5528
2018/10/08,28,github_archive,2884.43,-0.0395
2018/10/09,23,github_archive,2880.34,-0.1418
2018/10/10,8,github_archive,2785.68,-3.2864
2018/10/11,5,github_archive,2728.37,-2.0573
2018/10/12,11,github_archive,2767.13,1.4206
2018/10/15,11,github_archive,2750.79,-0.5905
2018/10/16,13,github_archive,2809.92,2.1496
2018/10/17,14,github_archive,2809.21,-0.0253
2018/10/18,12,github_archive,2768.78,-1.4392
2018/10/19,14,github_archive,2767.78,-0.0361
2018/10/22,16,github_archive,2755.88,-0.43
2018/10/23,12,github_archive,2740.69,-0.5512
2018/10/24,6,github_archive,2656.1,-3.0864
2018/10/25,9,github_archive,2705.57,1.8625
2018/10/26,7,github_archive,2658.69,-1.7327
2018/10/29,7,github_archive,2641.25,-0.656
2018/10/30,10,github_archive,2682.63,1.5667
2018/10/31,7,github_archive,2711.74,1.0851
2018/11/01,6,github_archive,2740.37,1.0558
2018/11/02,8,github_archive,2723.06,-0.6317
2018/11/05,9,github_archive,2738.31,0.56
2018/11/06,12,github_archive,2755.45,0.6259
2018/11/07,25,github_archive,2813.89,2.1209
2018/11/08,29,github_archive,2806.83,-0.2509
2018/11/09,18,github_archive,2781.01,-0.9199
2018/11/12,11,github_archive,2726.22,-1.9701
2018/11/13,10,github_archive,2722.18,-0.1482
2018/11/14,7,github_archive,2701.58,-0.7567
2018/11/15,10,github_archive,2730.2,1.0594
2018/11/16,10,github_archive,2736.27,0.2223
2018/11/19,8,github_archive,2690.73,-1.6643
2018/11/20,7,github_archive,2641.89,-1.8151
2018/11/21,13,github_archive,2649.93,0.3043
2018/11/23,9,github_archive,2632.56,-0.6555
2018/11/26,17,github_archive,2673.45,1.5532
2018/11/27,19,github_archive,2682.17,0.3262
2018/11/28,23,github_archive,2743.79,2.2974
2018/11/29,23,github_archive,2737.8,-0.2183
2018/11/30,22,github_archive,2760.17,0.8171
2018/12/03,32,github_archive,2790.37,1.0941
2018/12/04,20,github_archive,2700.06,-3.2365
2018/12/06,15,github_archive,2695.95,-0.1522
2018/12/07,11,github_archive,2633.08,-2.332
2018/12/10,9,github_archive,2637.72,0.1762
2018/12/11,8,github_archive,2636.78,-0.0356
2018/12/12,10,github_archive,2651.07,0.542
2018/12/13,11,github_archive,2650.54,-0.02
2018/12/14,8,github_archive,2599.95,-1.9087
2018/12/17,10,github_archive,2545.94,-2.0773
2018/12/18,8,github_archive,2546.16,0.0086
2018/12/19,8,github_archive,2506.96,-1.5396
2018/12/20,5,github_archive,2467.42,-1.5772
2018/12/21,3,github_archive,2416.62,-2.0588
2018/12/24,2,github_archive,2351.1,-2.7112
2018/12/26,4,github_archive,2467.7,4.9594
2018/12/27,8,github_archive,2488.83,0.8563
2018/12/28,12,github_archive,2485.74,-0.1242
2018/12/31,12,github_archive,2506.85,0.8492
2019/01/02,12,github_archive,2510.03,0.1268
2019/01/03,10,github_archive,2447.89,-2.4757
2019/01/04,16,github_archive,2531.94,3.4336
2019/01/07,19,github_archive,2549.69,0.701
2019/01/08,24,github_archive,2574.41,0.9695
2019/01/09,27,github_archive,2584.96,0.4098
2019/01/10,31,github_archive,2596.64,0.4518
2019/01/11,30,github_archive,2596.26,-0.0146
2019/01/14,28,github_archive,2582.61,-0.5258
2019/01/15,31,github_archive,2610.3,1.0722
2019/01/16,38,github_archive,2616.1,0.2222
2019/01/17,44,github_archive,2635.96,0.7591
2019/01/18,51,github_archive,2670.71,1.3183
2019/01/22,51,github_archive,2632.9,-1.4157
2019/01/23,55,github_archive,2638.7,0.2203
2019/01/24,58,github_archive,2642.33,0.1376
2019/01/25,58,github_archive,2664.76,0.8489
2019/01/28,55,github_archive,2643.85,-0.7847
2019/01/29,55,github_archive,2640,-0.1456
2019/01/30,58,github_archive,2681.05,1.5549
2019/01/31,60,github_archive,2704.1,0.8597
2019/02/01,61,github_archive,2706.53,0.0899
2019/02/04,64,github_archive,2724.87,0.6776
2019/02/05,64,github_archive,2737.7,0.4708
2019/02/06,65,github_archive,2731.61,-0.2224
2019/02/07,62,github_archive,2706.05,-0.9357
2019/02/08,61,github_archive,2707.88,0.0676
2019/02/11,62,github_archive,2709.8,0.0709
2019/02/12,67,github_archive,2744.73,1.289
2019/02/13,67,github_archive,2753.03,0.3024
2019/02/14,65,github_archive,2745.73,-0.2652
2019/02/15,70,github_archive,2775.6,1.0879
2019/02/19,68,github_archive,2779.76,0.1499
2019/02/20,70,github_archive,2784.7,0.1777
2019/02/21,68,github_archive,2774.88,-0.3526
2019/02/22,69,github_archive,2792.67,0.6411
2019/02/25,70,github_archive,2796.11,0.1232
2019/02/26,70,github_archive,2793.9,-0.079
2019/02/27,72,github_archive,2792.38,-0.0544
2019/02/28,72,github_archive,2784.49,-0.2826
2019/03/01,72,github_archive,2803.69,0.6895
2019/03/04,66,github_archive,2792.81,-0.3881
2019/03/05,66,github_archive,2789.65,-0.1132
2019/03/06,63,github_archive,2771.45,-0.6524
2019/03/07,59,github_archive,2748.93,-0.8126
2019/03/08,55,github_archive,2743.07,-0.2132
2019/03/11,59,github_archive,2783.3,1.4666
2019/03/12,58,github_archive,2791.52,0.2953
2019/03/13,60,github_archive,2810.92,0.695
2019/03/14,60,github_archive,2808.48,-0.0868
2019/03/15,65,github_archive,2822.48,0.4985
2019/03/18,65,github_archive,2832.94,0.3706
2019/03/19,67,github_archive,2832.57,-0.0131
2019/03/20,62,github_archive,2824.23,-0.2944
2019/03/21,68,github_archive,2854.88,1.0852
2019/03/22,59,github_archive,2800.71,-1.8975
2019/03/25,56,github_archive,2798.36,-0.0839
2019/03/26,54,github_archive,2818.46,0.7183
2019/03/27,51,github_archive,2805.37,-0.4644
2019/03/28,48,github_archive,2815.44,0.3589
2019/03/29,49,github_archive,2834.4,0.6734
2019/04/01,54,github_archive,2867.19,1.1569
2019/04/02,56,github_archive,2867.24,0.0017
2019/04/03,62,github_archive,2873.4,0.2148
2019/04/04,70,github_archive,2879.39,0.2085
2019/04/05,74,github_archive,2892.74,0.4636
2019/04/08,74,github_archive,2895.77,0.1047
2019/04/09,70,github_archive,2878.2,-0.6067
2019/04/10,69,github_archive,2888.21,0.3478
2019/04/11,68,github_archive,2888.32,0.0038
2019/04/12,74,github_archive,2907.41,0.6609
2019/04/15,68,github_archive,2905.58,-0.0629
2019/04/16,70,github_archive,2907.06,0.0509
2019/04/17,71,github_archive,2900.45,-0.2274
2019/04/18,70,github_archive,2905.03,0.1579
2019/04/22,71,github_archive,2907.97,0.1012
2019/04/23,75,github_archive,2933.68,0.8841
2019/04/24,70,github_archive,2927.25,-0.2192
2019/04/25,71,github_archive,2926.17,-0.0369
2019/04/26,72,github_archive,2939.88,0.4685
2019/04/29,71,github_archive,2943.03,0.1072
2019/04/30,66,github_archive,2945.83,0.0951
2019/05/01,62,github_archive,2923.73,-0.7502
2019/05/02,59,github_archive,2917.52,-0.2124
2019/05/03,60,github_archive,2945.64,0.9638
2019/05/06,55,github_archive,2932.47,-0.4471
2019/05/07,40,github_archive,2884.05,-1.6512
2019/05/08,42,github_archive,2879.42,-0.1605
2019/05/09,40,github_archive,2870.72,-0.3021
2019/05/10,44,github_archive,2881.4,0.372
2019/05/13,32,github_archive,2811.87,-2.4131
2019/05/14,35,github_archive,2834.41,0.8016
2019/05/15,35,github_archive,2850.96,0.5839
2019/05/16,39,github_archive,2876.32,0.8895
2019/05/17,36,github_archive,2859.53,-0.5837
2019/05/20,34,github_archive,2840.23,-0.6749
2019/05/21,34,github_archive,2864.36,0.8496
2019/05/22,32,github_archive,2856.27,-0.2824
2019/05/23,28,github_archive,2822.24,-1.1914
2019/05/24,27,github_archive,2826.06,0.1354
2019/05/28,25,github_archive,2802.39,-0.8376
2019/05/29,23,github_archive,2783.02,-0.6912
2019/05/30,24,github_archive,2788.86,0.2098
2019/05/31,24,github_archive,2752.06,-1.3195
2019/06/03,23,github_archive,2744.45,-0.2765
2019/06/04,26,github_archive,2803.27,2.1432
2019/06/05,29,github_archive,2826.15,0.8162
2019/06/06,29,github_archive,2843.49,0.6136
2019/06/07,32,github_archive,2873.34,1.0498
2019/06/10,37,github_archive,2886.73,0.466
2019/06/11,36,github_archive,2885.72,-0.035
2019/06/12,34,github_archive,2879.84,-0.2038
2019/06/13,39,github_archive,2891.64,0.4097
2019/06/14,38,github_archive,2886.98,-0.1612
2019/06/17,37,github_archive,2889.67,0.0932
2019/06/18,44,github_archive,2917.75,0.9717
2019/06/19,42,github_archive,2926.46,0.2985
2019/06/20,45,github_archive,2954.18,0.9472
2019/06/21,50,github_archive,2950.46,-0.1259
2019/06/24,50,github_archive,2945.35,-0.1732
2019/06/25,44,github_archive,2917.38,-0.9496
2019/06/26,48,github_archive,2913.78,-0.1234
2019/06/27,47,github_archive,2924.92,0.3823
2019/06/28,50,github_archive,2941.76,0.5757
2019/07/01,55,github_archive,2964.33,0.7672
2019/07/02,56,github_archive,2973.01,0.2928
2019/07/03,63,github_archive,2995.82,0.7672
2019/07/05,61,github_archive,2990.41,-0.1806
2019/07/08,59,github_archive,2975.95,-0.4835
2019/07/09,56,github_archive,2979.63,0.1237
2019/07/10,58,github_archive,2993.07,0.4511
2019/07/11,62,github_archive,2999.91,0.2285
2019/07/12,64,github_archive,3013.77,0.462
2019/07/15,57,github_archive,3014.3,0.0176
2019/07/16,55,github_archive,3004.04,-0.3404
2019/07/17,47,github_archive,2984.42,-0.6531
2019/07/18,47,github_archive,2995.11,0.3582
2019/07/19,44,github_archive,2976.61,-0.6177
2019/07/22,44,github_archive,2985.03,0.2829
2019/07/23,50,github_archive,3005.47,0.6847
2019/07/24,57,github_archive,3019.56,0.4688
2019/07/25,55,github_archive,3003.67,-0.5262
2019/07/26,60,github_archive,3025.86,0.7388
2019/07/29,58,github_archive,3020.97,-0.1616
2019/07/30,53,github_archive,3013.18,-0.2579
2019/07/31,48,github_archive,2980.38,-1.0886
2019/08/01,43,github_archive,2953.56,-0.8999
2019/08/02,36,github_archive,2932.05,-0.7283
2019/08/05,22,github_archive,2844.74,-2.9778
2019/08/06,27,github_archive,2881.77,1.3017
2019/08/07,25,github_archive,2883.98,0.0767
2019/08/08,25,github_archive,2938.09,1.8762
2019/08/09,25,github_archive,2918.65,-0.6617
2019/08/12,23,github_archive,2882.7,-1.2317
2019/08/13,27,github_archive,2926.32,1.5132
2019/08/14,21,github_archive,2840.6,-2.9293
2019/08/15,19,github_archive,2847.6,0.2464
2019/08/16,20,github_archive,2888.68,1.4426
2019/08/19,26,github_archive,2923.65,1.2106
2019/08/20,23,github_archive,2900.51,-0.7915
2019/08/21,25,github_archive,2924.43,0.8247
2019/08/22,25,github_archive,2922.95,-0.0506
2019/08/23,18,github_archive,2847.11,-2.5946
2019/08/26,19,github_archive,2878.38,1.0983
2019/08/27,16,github_archive,2869.16,-0.3203
2019/08/28,18,github_archive,2887.94,0.6545
2019/08/29,26,github_archive,2924.58,1.2687
2019/08/30,23,github_archive,2926.46,0.0643
2019/09/03,25,github_archive,2906.27,-0.6899
2019/09/04,28,github_archive,2937.78,1.0842
2019/09/05,39,github_archive,2976,1.301
2019/09/06,35,github_archive,2978.71,0.0911
2019/09/09,45,github_archive,2978.43,-0.0094
2019/09/10,55,github_archive,2979.39,0.0322
2019/09/11,57,github_archive,3000.93,0.723
2019/09/12,65,github_archive,3009.57,0.2879
2019/09/13,68,github_archive,3007.39,-0.0724
2019/09/16,67,github_archive,2997.96,-0.3136
2019/09/17,66,github_archive,3005.7,0.2582
2019/09/18,66,github_archive,3006.73,0.0343
2019/09/19,63,github_archive,3006.79,0.002
2019/09/20,58,github_archive,2992.07,-0.4896
2019/09/23,59,github_archive,2991.78,-0.0097
2019/09/24,54,github_archive,2966.6,-0.8416
2019/09/25,59,github_archive,2984.87,0.6159
2019/09/26,57,github_archive,2977.62,-0.2429
2019/09/27,52,github_archive,2961.79,-0.5316
2019/09/30,54,github_archive,2976.74,0.5048
2019/10/01,48,github_archive,2940.25,-1.2258
2019/10/02,34,github_archive,2887.61,-1.7903
2019/10/03,29,github_archive,2910.63,0.7972
2019/10/04,32,github_archive,2952.01,1.4217
2019/10/07,30,github_archive,2938.79,-0.4478
2019/10/08,29,github_archive,2893.06,-1.5561
2019/10/09,30,github_archive,2919.4,0.9104
2019/10/10,36,github_archive,2938.13,0.6416
2019/10/11,42,github_archive,2970.27,1.0939
2019/10/14,42,github_archive,2966.15,-0.1387
2019/10/15,42,github_archive,2995.68,0.9956
2019/10/16,47,github_archive,2989.69,-0.2
2019/10/17,50,github_archive,2997.95,0.2763
2019/10/18,50,github_archive,2986.2,-0.3919
2019/10/21,56,github_archive,3006.72,0.6872
2019/10/22,59,github_archive,2995.99,-0.3569
2019/10/23,55,github_archive,3004.52,0.2847
2019/10/24,57,github_archive,3010.29,0.192
2019/10/25,62,github_archive,3022.55,0.4073
2019/10/28,67,github_archive,3039.42,0.5581
2019/10/29,71,github_archive,3036.89,-0.0832
2019/10/30,75,github_archive,3046.77,0.3253
2019/10/31,72,github_archive,3037.56,-0.3023
2019/11/01,80,github_archive,3066.91,0.9662
2019/11/04,86,github_archive,3078.27,0.3704
2019/11/05,89,github_archive,3074.62,-0.1186
2019/11/06,88,github_archive,3076.78,0.0702
2019/11/07,91,github_archive,3085.18,0.273
2019/11/08,91,github_archive,3093.08,0.2561
2019/11/11,89,github_archive,3087.01,-0.1962
2019/11/12,88,github_archive,3091.84,0.1565
2019/11/13,87,github_archive,3094.04,0.0712
2019/11/14,83,github_archive,3096.63,0.0837
2019/11/15,87,github_archive,3120.46,0.7695
2019/11/18,83,github_archive,3122.03,0.0503
2019/11/19,80,github_archive,3120.18,-0.0593
2019/11/20,74,github_archive,3108.46,-0.3756
2019/11/21,70,github_archive,3103.54,-0.1583
2019/11/22,69,github_archive,3110.29,0.2175
2019/11/25,70,github_archive,3133.64,0.7507
2019/11/26,69,github_archive,3140.52,0.2196
2019/11/27,78,github_archive,3153.63,0.4174
2019/11/29,78,github_archive,3140.98,-0.4011
2019/12/02,74,github_archive,3113.87,-0.8631
2019/12/03,63,github_archive,3093.2,-0.6638
2019/12/04,67,github_archive,3112.76,0.6324
2019/12/05,67,github_archive,3117.43,0.15
2019/12/06,70,github_archive,3145.91,0.9136
2019/12/09,68,github_archive,3135.96,-0.3163
2019/12/10,65,github_archive,3132.52,-0.1097
2019/12/11,61,github_archive,3141.63,0.2908
2019/12/12,74,github_archive,3168.57,0.8575
2019/12/13,75,github_archive,3168.8,0.0073
2019/12/16,82,github_archive,3191.45,0.7148
2019/12/17,85,github_archive,3192.52,0.0335
2019/12/18,87,github_archive,3191.14,-0.0432
2019/12/19,90,github_archive,3205.37,0.4459
2019/12/20,91,github_archive,3221.22,0.4945
2019/12/23,92,github_archive,3224.01,0.0866
2019/12/24,91,github_archive,3223.38,-0.0195
2019/12/26,93,github_archive,3239.91,0.5128
2019/12/27,91,github_archive,3240.02,0.0034
2019/12/30,90,github_archive,3221.29,-0.5781
2019/12/31,93,github_archive,3230.78,0.2946
2020/01/02,97,github_archive,3257.85,0.8379
2020/01/03,93,github_archive,3234.85,-0.706
2020/01/06,93,github_archive,3246.28,0.3533
2020/01/07,89,github_archive,3237.18,-0.2803
2020/01/08,92,github_archive,3253.05,0.4902
2020/01/09,93,github_archive,3274.7,0.6655
2020/01/10,91,github_archive,3265.35,-0.2855
2020/01/13,90,github_archive,3288.13,0.6976
2020/01/14,90,github_archive,3283.15,-0.1515
2020/01/15,86,github_archive,3289.29,0.187
2020/01/16,89,github_archive,3316.81,0.8367
2020/01/17,89,github_archive,3329.62,0.3862
2020/01/21,81,github_archive,3320.79,-0.2652
2020/01/22,74,github_archive,3321.75,0.0289
2020/01/23,68,github_archive,3325.54,0.1141
2020/01/24,62,github_archive,3295.47,-0.9042
2020/01/27,47,github_archive,3243.63,-1.5731
2020/01/28,53,github_archive,3276.24,1.0054
2020/01/29,52,github_archive,3273.4,-0.0867
2020/01/30,56,github_archive,3283.66,0.3134
2020/01/31,44,github_archive,3225.52,-1.7706
2020/02/03,46,github_archive,3248.92,0.7255
2020/02/04,55,github_archive,3297.59,1.498
2020/02/05,60,github_archive,3334.69,1.1251
2020/02/06,63,github_archive,3345.78,0.3326
2020/02/07,57,github_archive,3327.71,-0.5401
2020/02/10,57,github_archive,3352.09,0.7326
2020/02/11,56,github_archive,3357.75,0.1688
2020/02/12,60,github_archive,3379.45,0.6463
2020/02/13,58,github_archive,3373.94,-0.163
2020/02/14,55,github_archive,3380.16,0.1844
2020/02/18,51,github_archive,3370.29,-0.292
2020/02/19,53,github_archive,3386.15,0.4706
2020/02/20,49,github_archive,3373.23,-0.3816
2020/02/21,44,github_archive,3337.75,-1.0518
2020/02/24,29,github_archive,3225.89,-3.3514
2020/02/25,22,github_archive,3128.21,-3.028
2020/02/26,21,github_archive,3116.39,-0.3779
2020/02/27,13,github_archive,2978.76,-4.4163
2020/02/28,10,github_archive,2954.22,-0.8238
2020/03/02,12,github_archive,3090.23,4.6039
2020/03/03,10,github_archive,3003.37,-2.8108
2020/03/04,15,github_archive,3130.12,4.2203
2020/03/05,9,github_archive,3023.94,-3.3922
2020/03/06,6,github_archive,2972.37,-1.7054
2020/03/09,3,github_archive,2746.56,-7.597
2020/03/10,6,github_archive,2882.23,4.9396
2020/03/11,4,github_archive,2741.38,-4.8868
2020/03/12,2,github_archive,2480.64,-9.5113
2020/03/13,5,github_archive,2711.02,9.2871
2020/03/16,3,github_archive,2386.13,-11.9841
2020/03/17,5,github_archive,2529.19,5.9955
2020/03/18,5,github_archive,2398.1,-5.1831
2020/03/19,7,github_archive,2409.39,0.4708
2020/03/20,8,github_archive,2304.92,-4.336
2020/03/23,5,github_archive,2237.4,-2.9294
2020/03/24,13,github_archive,2447.33,9.3828
2020/03/25,17,github_archive,2475.56,1.1535
2020/03/26,22,github_archive,2630.07,6.2414
2020/03/27,23,github_archive,2541.47,-3.3687
2020/03/30,25,github_archive,2626.65,3.3516
2020/03/31,25,github_archive,2584.59,-1.6013
2020/04/01,22,github_archive,2470.5,-4.4142
2020/04/02,22,github_archive,2526.9,2.2829
2020/04/03,22,github_archive,2488.65,-1.5137
2020/04/06,32,github_archive,2663.68,7.0331
2020/04/07,26,github_archive,2659.41,-0.1603
2020/04/08,33,github_archive,2749.98,3.4056
2020/04/09,43,github_archive,2789.82,1.4487
2020/04/13,36,github_archive,2761.63,-1.0105
2020/04/14,45,github_archive,2846.06,3.0573
2020/04/15,41,github_archive,2783.36,-2.203
2020/04/16,42,github_archive,2799.55,0.5817
2020/04/17,44,github_archive,2874.56,2.6794
2020/04/20,41,github_archive,2823.16,-1.7881
2020/04/21,40,github_archive,2736.56,-3.0675
2020/04/22,41,github_archive,2799.31,2.293
2020/04/23,40,github_archive,2797.8,-0.0539
2020/04/24,39,github_archive,2836.74,1.3918
2020/04/27,43,github_archive,2878.48,1.4714
2020/04/28,41,github_archive,2863.39,-0.5242
2020/04/29,46,github_archive,2939.51,2.6584
2020/04/30,47,github_archive,2912.43,-0.9212
2020/05/01,42,github_archive,2830.71,-2.8059
2020/05/04,44,github_archive,2842.74,0.425
2020/05/05,44,github_archive,2868.44,0.9041
2020/05/06,40,github_archive,2848.42,-0.6979
2020/05/07,41,github_archive,2881.19,1.1505
2020/05/08,45,github_archive,2929.8,1.6872
2020/05/11,44,github_archive,2930.19,0.0133
2020/05/12,38,github_archive,2870.12,-2.05
2020/05/13,38,github_archive,2820,-1.7463
2020/05/14,39,github_archive,2852.5,1.1525
2020/05/15,39,github_archive,2863.7,0.3926
2020/05/18,49,github_archive,2953.91,3.1501
2020/05/19,47,github_archive,2922.94,-1.0484
2020/05/20,53,github_archive,2971.61,1.6651
2020/05/21,52,github_archive,2948.51,-0.7774
2020/05/22,50,github_archive,2955.45,0.2354
2020/05/26,51,github_archive,2991.77,1.2289
2020/05/27,54,github_archive,3036.13,1.4827
2020/05/28,50,github_archive,3029.73,-0.2108
2020/05/29,52,github_archive,3044.31,0.4812
2020/06/01,58,github_archive,3055.73,0.3751
2020/06/02,58,github_archive,3080.82,0.8211
2020/06/03,61,github_archive,3122.87,1.3649
2020/06/04,62,github_archive,3112.35,-0.3369
2020/06/05,66,github_archive,3193.93,2.6212
2020/06/08,67,github_archive,3232.39,1.2042
2020/06/09,67,github_archive,3207.18,-0.7799
2020/06/10,67,github_archive,3190.14,-0.5313
2020/06/11,56,github_archive,3002.1,-5.8944
2020/06/12,54,github_archive,3041.31,1.3061
2020/06/15,53,github_archive,3066.59,0.8312
2020/06/16,52,github_archive,3124.74,1.8962
2020/06/17,52,github_archive,3113.49,-0.36
2020/06/18,51,github_archive,3115.34,0.0594
2020/06/19,52,github_archive,3097.74,-0.5649
2020/06/22,52,github_archive,3117.86,0.6495
2020/06/23,52,github_archive,3131.29,0.4307
2020/06/24,48,github_archive,3050.33,-2.5855
2020/06/25,49,github_archive,3083.76,1.0959
2020/06/26,45,github_archive,3009.05,-2.4227
2020/06/29,48,github_archive,3053.24,1.4686
2020/06/30,47,github_archive,3100.29,1.541
2020/07/01,48,github_archive,3115.86,0.5022
2020/07/02,50,github_archive,3130.01,0.4541
2020/07/06,51,github_archive,3179.72,1.5882
2020/07/07,49,github_archive,3145.32,-1.0819
2020/07/08,52,github_archive,3169.94,0.7827
2020/07/09,53,github_archive,3152.05,-0.5644
2020/07/10,59,github_archive,3185.04,1.0466
2020/07/13,53,github_archive,3155.22,-0.9363
2020/07/14,62,github_archive,3197.52,1.3406
2020/07/15,63,github_archive,3226.56,0.9082
2020/07/16,62,github_archive,3215.57,-0.3406
2020/07/17,63,github_archive,3224.73,0.2849
2020/07/20,66,github_archive,3251.84,0.8407
2020/07/21,65,github_archive,3257.3,0.1679
2020/07/22,65,github_archive,3276.02,0.5747
2020/07/23,68,github_archive,3235.66,-1.232
2020/07/24,63,github_archive,3215.63,-0.619
2020/07/27,66,github_archive,3239.41,0.7395
2020/07/28,62,github_archive,3218.44,-0.6473
2020/07/29,65,github_archive,3258.44,1.2428
2020/07/30,61,github_archive,3246.22,-0.375
2020/07/31,65,github_archive,3271.12,0.7671
2020/08/03,67,github_archive,3294.61,0.7181
2020/08/04,68,github_archive,3306.51,0.3612
2020/08/05,70,github_archive,3327.77,0.643
2020/08/06,74,github_archive,3349.16,0.6428
2020/08/07,72,github_archive,3351.28,0.0633
2020/08/10,75,github_archive,3360.47,0.2742
2020/08/11,71,github_archive,3333.69,-0.7969
2020/08/12,74,github_archive,3380.35,1.3997
2020/08/13,72,github_archive,3373.43,-0.2047
2020/08/14,72,github_archive,3372.85,-0.0172
2020/08/17,71,github_archive,3381.99,0.271
2020/08/18,70,github_archive,3389.78,0.2303
2020/08/19,68,github_archive,3374.85,-0.4404
2020/08/20,70,github_archive,3385.51,0.3159
2020/08/21,70,github_archive,3397.16,0.3441
2020/08/24,73,github_archive,3431.28,1.0044
2020/08/25,74,github_archive,3443.62,0.3596
2020/08/26,75,github_archive,3478.73,1.0196
2020/08/27,76,github_archive,3484.55,0.1673
2020/08/28,78,github_archive,3508.01,0.6733
2020/08/31,74,github_archive,3500.31,-0.2195
2020/09/01,77,github_archive,3526.65,0.7525
2020/09/02,78,github_archive,3580.84,1.5366
2020/09/03,58,github_archive,3455.06,-3.5126
2020/09/04,59,github_archive,3426.96,-0.8133
2020/09/08,54,github_archive,3331.84,-2.7756
2020/09/09,66,github_archive,3398.96,2.0145
2020/09/10,59,github_archive,3339.19,-1.7585
2020/09/11,58,github_archive,3340.97,0.0533
2020/09/14,59,github_archive,3383.54,1.2742
2020/09/15,59,github_archive,3401.2,0.5219
2020/09/16,56,github_archive,3385.49,-0.4619
2020/09/17,53,github_archive,3357.01,-0.8412
2020/09/18,52,github_archive,3319.47,-1.1183
2020/09/19,53,github_archive,,
2020/09/20,53,github_archive,,
2020/09/21,51,github_archive,3281.06,-1.1571
2020/09/22,52,github_archive,3315.57,1.0518
2020/09/23,46,github_archive,3236.92,-2.3721
2020/09/24,48,github_archive,3246.59,0.2987
2020/09/25,49,github_archive,3298.46,1.5977
2020/09/26,48,github_archive,,
2020/09/27,48,github_archive,,
2020/09/28,50,github_archive,3351.6,1.6111
2020/09/29,44,github_archive,3335.47,-0.4813
2020/09/30,45,github_archive,3363,0.8254
2020/10/01,41,github_archive,3380.8,0.5293
2020/10/02,40,github_archive,3348.42,-0.9578
2020/10/03,41,github_archive,,
2020/10/04,41,github_archive,,
2020/10/05,45,github_archive,3408.6,1.7973
2020/10/06,44,github_archive,3360.97,-1.3974
2020/10/07,51,github_archive,3419.44,1.7397
2020/10/08,53,github_archive,3446.83,0.801
2020/10/09,55,github_archive,3477.14,0.8794
2020/10/10,53,github_archive,,
2020/10/11,54,github_archive,,
2020/10/12,60,github_archive,3534.22,1.6416
2020/10/13,56,github_archive,3511.93,-0.6307
2020/10/14,55,github_archive,3488.67,-0.6623
2020/10/15,59,github_archive,3483.34,-0.1528
2020/10/16,62,github_archive,3483.81,0.0135
2020/10/17,59,github_archive,,
2020/10/18,62,github_archive,,
2020/10/19,59,github_archive,3426.92,-1.633
2020/10/20,58,github_archive,3443.12,0.4727
2020/10/21,63,github_archive,3435.56,-0.2196
2020/10/22,69,github_archive,3453.49,0.5219
2020/10/23,67,github_archive,3465.39,0.3446
2020/10/24,69,github_archive,,
2020/10/25,69,github_archive,,
2020/10/26,44,github_archive,3400.97,-1.859
